url,title,date,content
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48308&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"국방부·금감원, 체계적 교육 제공 맞손
입대 직후, 건전한 습관 조기 확립 도와
복무 중반, 신용관리·범죄 예방 등 중점
전역 직전엔 재무 플랜·실행 방법 제시
이찬진(가운데) 금융감독원장이 30일 육군31보병사단 충장관에서 훈련병을 대상으로 금융·경제교육을 마친 뒤 기념사진을 찍고 있다. 사진 제공=김이준 중위
국방부와 금융감독원(금감원)이 군 장병들의 복무 주기를 고려한 금융교육을 강화하기 위해 두 손을 맞잡았다.
두 기관은 “급여 인상을 비롯한 복무여건이 개선되면서 장병들이 금융사고 위험에 노출될 가능성도 커지고 있다”며 “이에 따라 금융교육의 방향 전환이 필요하다는 인식 아래 장병 입대 직후부터 전역 때까지 복무 주기에 맞는 ‘3-Step’ 금융교육을 제공할 계획”이라고 30일 밝혔다.
3-Step 금융교육은 △입대 직후(예방교육) △군 생활 중반(역량 강화) △전역 직전(재무 설계)으로 나뉜다.
입대 직후에는 건전한 금융습관을 조기 확립할 수 있도록 훈련소부터 도박, 고위험 투자의 위험성, 급여관리의 중요성을 집중 교육한다.
이를 위해 실제 군에서 발생할 사례와 적정 대응요령 중심의 특화된 콘텐츠를 신규 제작했다. 콘텐츠는 오는 4월 ‘장병내일적금’을 취급하는 은행 등에 배포해 훈련소 적금 모집 현장에서 활용토록 한다는 구상이다.
군 생활 중반에는 금융기초 지식과 신용관리 능력 향상, 금융범죄 예방 등 미래 자산 형성을 위한 금융역량을 강화하는 데 중점을 뒀다. 아울러 군 재정담당자 금융연수를 연 1회에서 2회로 늘리고, 대상자를 확대하는 등 부대 내 금융교육이 자율적으로 운영될 수 있도록 지원한다.
전역을 앞둔 장병에게는 급여와 장병내일준비적금 등을 미래 자산으로 불릴 수 있도록 재무 목표를 설계하고 실천하는 것을 돕기로 했다.
금감원은 전역 전 장병들에게 ‘1대1 재무설계 프로그램’을 실시해 개인 상황에 맞는 재무 플랜과 효과적인 실행 방법을 제시할 예정이다.
국방부와 금감원은 군 복무 기간 체계적인 금융교육을 제공해 장병들이 금융에 대한 올바른 개념을 확립하고, 일상에서 건전하고 스마트한 금융활동을 영위하도록 지속적으로 노력한다는 방침이다.
이 같은 계획의 하나로 이찬진 금융감독원장은 30일 육군31보병사단 신병교육대대를 찾아 200여 명의 훈련병을 대상으로 금융특강을 했다.
이 원장은 ‘군 장병 불법도박 피해예방 및 건전한 자산관리’를 주제로 한 특강에서 급여관리 방법, 올바른 투자 방법과 유의 사항 등을 알기 쉽게 설명했다.
특히 이 원장은 “군 복무 중 받는 급여는 단순한 소비 재원을 넘어 전역 후의 삶을 준비하는 미래의 가능성”이라며 “안정적으로 자산을 형성하고, 위험을 관리하는 습관을 기르는 것이 전역 후의 출발선을 다르게 할 것”이라고 강조했다. 끝으로 이 원장은 국가안보를 수호하는 장병들의 노고에 감사를 표한 후 “특강을 계기로 장병들이 금융에 대한 올바른 시각을 형성하는 것이 인생의 중요 길잡이가 된다는 점을 깨닫기 바란다”고 당부했다.
신창헌(중령) 사단 재정참모는 “병사들이 올바른 경제관을 함양하고 효율적인 자산관리 중요성을 인식하는 계기가 되길 바란다”며 “병사들이 미래를 준비하는 발판을 마련하고 보람찬 군 생활을 하는 분기점이 될 것”이라고 기대했다. 윤병노 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48309&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"58회 예비군의 날 맞아 다양한 혜택
국방부, 내달 3일까지 예비군 주간 운영
서울 등 전국 17개 지역서 기념식 열고
모범예비군·유공 부대 초청 격려행사도
현역·예비군 ‘호흡 척척’ 육군53보병사단 진격대대 동원훈련에서 현역 장병과 예비군들이 박격포 운용 절차를 익히고 있다. 부대 제공
제58회 예비군의 날을 맞아 ‘대한민국을 지키는 핵심 축’으로 자리매김한 예비군에게 감사를 표하기 위해 다채로운 혜택이 제공된다.
국방부는 “매년 4월 첫째 금요일은 전역 후에도 국가안보 수호에 이바지하는 예비전력의 소중함을 되새기는 ‘예비군의 날’이자, 첫째 주는 ‘예비군 주간’”이라며 “이러한 노고에 보답하기 위해 4월 한 달 동안 예비군 간부 1~6년 차, 병사 1~8년 차를 대상으로 입장료 및 시설이용료, 가전제품 할인 우대 등의 혜택을 제공한다”고 30일 밝혔다.
먼저 4월 한 달간 모든 예비군(1~8년 차)에게 국방부 제휴사(테마파크, 문화·레저업종 등) 혜택이 제공된다. 특히 올해는 상비예비군도 대상에 포함됐다. 국방부 제휴시설은 놀이공원을 포함해 7개 분야 62개이며, 입장료·이용료 우대 혜택을 받을 수 있다. 자세한 내용은 국방부 또는 예비군 홈페이지 등에서 확인 가능하다.
예비군은 1968년 4월 1일 북한의 끊임없는 도발로부터 지역을 지키기 위해 ‘향토예비군’으로 창설했다. 1970년 2월 4일 대통령령 ‘향토예비군의 날에 관한 규정’을 바탕으로 4월 첫째 토요일을 예비군의 날로 정했고, 매년 전국 시·도 및 직장방위협의회 주관 기념식과 기념행사가 열리고 있다. 1973년에는 향토예비군의 날을 국가기념일로 제정했으며, 주 5일 근무제 시행에 따라 2006년부터 4월 첫째 금요일을 기념일로 조정했다. 2016년 11월 ‘향토예비군 설치법’을 ‘예비군법’으로 개정했고, 이듬해 ‘예비군의 날’로 기념일 명칭을 변경했다.
올해 제58주년 예비군의 날 기념식은 국방부와 전국 17개 특별·광역시·도에서 개최된다. 국방부는 다음 달 2일 서울 용산구 국방컨벤션에서 예비군의 사명감과 자긍심을 고취하고자 예비전력 발전에 기여한 부대·모범예비군을 초청해 격려행사를 한다.
행사에서는 15개 부대(단체)와 모범예비군 42명에게 정부 포상 및 장관 표창을 수여한다. 모범예비군들은 기념식 후 3박4일의 제주도 안보견학을 한다.
지역별 기념식은 전국 17개 광역자치단체장(통합방위협의회 의장)이 주관하며, 해당 지역 부대장 협조로 여건에 따라 시행한다.
국방부는 “제58주년 예비군 주간에 실시하는 기념행사와 할인 혜택을 통해 모든 국민이 국가에 헌신·봉사하는 예비군에게 감사하며, 국가안보의 중요성을 다시 한번 되새기는 계기가 될 것으로 기대한다”고 말했다. 윤병노 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48309&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"58회 예비군의 날 맞아 다양한 혜택
국방부, 내달 3일까지 예비군 주간 운영
서울 등 전국 17개 지역서 기념식 열고
모범예비군·유공 부대 초청 격려행사도
현역·예비군 ‘호흡 척척’ 육군53보병사단 진격대대 동원훈련에서 현역 장병과 예비군들이 박격포 운용 절차를 익히고 있다. 부대 제공
제58회 예비군의 날을 맞아 ‘대한민국을 지키는 핵심 축’으로 자리매김한 예비군에게 감사를 표하기 위해 다채로운 혜택이 제공된다.
국방부는 “매년 4월 첫째 금요일은 전역 후에도 국가안보 수호에 이바지하는 예비전력의 소중함을 되새기는 ‘예비군의 날’이자, 첫째 주는 ‘예비군 주간’”이라며 “이러한 노고에 보답하기 위해 4월 한 달 동안 예비군 간부 1~6년 차, 병사 1~8년 차를 대상으로 입장료 및 시설이용료, 가전제품 할인 우대 등의 혜택을 제공한다”고 30일 밝혔다.
먼저 4월 한 달간 모든 예비군(1~8년 차)에게 국방부 제휴사(테마파크, 문화·레저업종 등) 혜택이 제공된다. 특히 올해는 상비예비군도 대상에 포함됐다. 국방부 제휴시설은 놀이공원을 포함해 7개 분야 62개이며, 입장료·이용료 우대 혜택을 받을 수 있다. 자세한 내용은 국방부 또는 예비군 홈페이지 등에서 확인 가능하다.
예비군은 1968년 4월 1일 북한의 끊임없는 도발로부터 지역을 지키기 위해 ‘향토예비군’으로 창설했다. 1970년 2월 4일 대통령령 ‘향토예비군의 날에 관한 규정’을 바탕으로 4월 첫째 토요일을 예비군의 날로 정했고, 매년 전국 시·도 및 직장방위협의회 주관 기념식과 기념행사가 열리고 있다. 1973년에는 향토예비군의 날을 국가기념일로 제정했으며, 주 5일 근무제 시행에 따라 2006년부터 4월 첫째 금요일을 기념일로 조정했다. 2016년 11월 ‘향토예비군 설치법’을 ‘예비군법’으로 개정했고, 이듬해 ‘예비군의 날’로 기념일 명칭을 변경했다.
올해 제58주년 예비군의 날 기념식은 국방부와 전국 17개 특별·광역시·도에서 개최된다. 국방부는 다음 달 2일 서울 용산구 국방컨벤션에서 예비군의 사명감과 자긍심을 고취하고자 예비전력 발전에 기여한 부대·모범예비군을 초청해 격려행사를 한다.
행사에서는 15개 부대(단체)와 모범예비군 42명에게 정부 포상 및 장관 표창을 수여한다. 모범예비군들은 기념식 후 3박4일의 제주도 안보견학을 한다.
지역별 기념식은 전국 17개 광역자치단체장(통합방위협의회 의장)이 주관하며, 해당 지역 부대장 협조로 여건에 따라 시행한다.
국방부는 “제58주년 예비군 주간에 실시하는 기념행사와 할인 혜택을 통해 모든 국민이 국가에 헌신·봉사하는 예비군에게 감사하며, 국가안보의 중요성을 다시 한번 되새기는 계기가 될 것으로 기대한다”고 말했다. 윤병노 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48310&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"지난 27일 제주도향군이 개최한 서해수호의 날 기념식에서 참석자들이 묵념하고 있다. 향군 제공
제주도향군은 지난 27일 국립제주호국원에서 서해수호의 날을 맞아 서해수호 55영웅을 기리는 기념식을 했다. 기념식에는 천안함 영웅인 고(故) 문규석 원사의 유족 유준호 씨, 지방자치단체 주요 직위자, 문대림 국회의원, 해군기동함대사령부·해병대9여단 장병, 보훈·안보단체장, 시민, 학생 등 500여 명이 참석해 호국영웅의 넋을 기렸다.
행사는 현충탑 참배를 시작으로 국민의례, 헌화 및 분향, 헌정편지 낭독, 서해수호 55영웅 다시 부르기(롤콜), 기념사·추모사, 기념공연 순으로 엄숙하게 진행됐다. 지역 천안함 용사인 고 차균석 중사의 동생 차균진 씨가 형과 형의 전우들을 그리워하며 작성한 헌정편지를 대독해 장내를 숙연하게 했다.
이어 해군기동함대사령부 이근택 대위 등 대표 6명이 단상에 올라 서해수호 55영웅의 이름을 하나하나 부르는 롤콜을 했다. 해병대9여단 군악대는 영웅들의 평안한 안식을 바라는 ‘내 영혼 바람 되어’와 흔들림 없는 안보 결의를 담은 ‘상록수’를 연주해 묵직한 감동을 선사했다.
현유홍 제주도향군 회장은 “우리가 누리는 이 따뜻한 평화가 55명 영웅의 찬란한 청춘과 맞바꾼 값진 것임을 결코 잊어선 안 된다”며 “제주도향군은 ‘국가안보 제2의 보루’로서 도민과 함께 자랑스러운 대한민국을 지켜 나가는 데 앞장서겠다”고 밝혔다."
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48310&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"지난 27일 제주도향군이 개최한 서해수호의 날 기념식에서 참석자들이 묵념하고 있다. 향군 제공
제주도향군은 지난 27일 국립제주호국원에서 서해수호의 날을 맞아 서해수호 55영웅을 기리는 기념식을 했다. 기념식에는 천안함 영웅인 고(故) 문규석 원사의 유족 유준호 씨, 지방자치단체 주요 직위자, 문대림 국회의원, 해군기동함대사령부·해병대9여단 장병, 보훈·안보단체장, 시민, 학생 등 500여 명이 참석해 호국영웅의 넋을 기렸다.
행사는 현충탑 참배를 시작으로 국민의례, 헌화 및 분향, 헌정편지 낭독, 서해수호 55영웅 다시 부르기(롤콜), 기념사·추모사, 기념공연 순으로 엄숙하게 진행됐다. 지역 천안함 용사인 고 차균석 중사의 동생 차균진 씨가 형과 형의 전우들을 그리워하며 작성한 헌정편지를 대독해 장내를 숙연하게 했다.
이어 해군기동함대사령부 이근택 대위 등 대표 6명이 단상에 올라 서해수호 55영웅의 이름을 하나하나 부르는 롤콜을 했다. 해병대9여단 군악대는 영웅들의 평안한 안식을 바라는 ‘내 영혼 바람 되어’와 흔들림 없는 안보 결의를 담은 ‘상록수’를 연주해 묵직한 감동을 선사했다.
현유홍 제주도향군 회장은 “우리가 누리는 이 따뜻한 평화가 55명 영웅의 찬란한 청춘과 맞바꾼 값진 것임을 결코 잊어선 안 된다”며 “제주도향군은 ‘국가안보 제2의 보루’로서 도민과 함께 자랑스러운 대한민국을 지켜 나가는 데 앞장서겠다”고 밝혔다."
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48311&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"충북향군은 지난 12일 충북교육청에서 학교안전보안관 사업 운영을 위한 업무협약을 체결했다. 이를 바탕으로 충북향군은 학교안전보안관 사업 운영에 필요한 인력풀 구성과 인력 지원을 위해 충북교육청과 협력관계를 구축할 예정이다.
학교안전보안관은 △긴급 위기상황 발생 시 초기 대응 △고위험군 학생 상담 시 안전관리 지원 △학교 내외 순찰 △범죄 예방교육 등 학교 안전 파수꾼 역할을 맡게 된다.
윤건영 충북교육감은 “향군의 경험과 전문성이 학교 현장 안전망을 더욱 촘촘하게 만드는 데 큰 힘이 될 것”이라고 기대감을 드러냈다. 조성보 충북향군 회장은 “향군 회원들은 군에서 쌓은 경험과 사명감을 바탕으로 지역사회 안전을 위해 적시적소에서 활동해 왔다”며 “학생들이 보다 안전한 환경에서 학교 생활을 할 수 있도록 향군 회원들이 힘을 보태겠다”고 각오를 전했다."
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48312&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"기후에너지환경부와 한국에너지공단 관계자들이 진행한 ‘승용차 5부제’ 동참 관련 캠페인. 연합뉴스
중동 전쟁 상황으로 최근 강화된 공공기관 승용차 5부제는 ‘경차와 하이브리드차’에도 적용되며 ‘지방자치단체를 포함한 모든 공공기관’이 대상이라고 기후에너지환경부(기후부)가 재차 밝혔다. 현장에서 5부제 대상을 두고 혼선이 발생한 데 따른 것이다.
기후부는 “이번 공공기관 승용차 5부제는 중동 전쟁으로 원유 수급이 불안정한 만큼 기존보다 대폭 강화해 시행한다”고 지난 26일 밝혔다.
공공기관 승용차 5부제 대상은 공공기관 공용 또는 임직원의 10인승 이하 승용차 가운데 △장애인 사용(동승) 차량 △국가유공자 차량 △대중교통 열악 지역 또는 30㎞ 이상 장거리 출퇴근 차량 △대중교통 미운행 시간 출퇴근 차량 △전기·수소차 등을 제외한 전체 차다.
원래는 경차와 하이브리드차도 5부제를 적용받지 않았으나 이번엔 해당한다. 인구 30만 명 미만 시·군의 공공기관도 예외 없이 승용차 5부제를 시행해야 한다.
5부제 시행 근거인 ‘공공기관의 에너지 이용 합리화 추진에 관한 규정’에는 인구 30만 명 미만 시·군에 있는 공공기관은 자체 위원회에서 5부제를 시행할지 결정할 수 있게 돼 있다. 다만 이번에는 모두 시행하되 필요한 차량에 대해 개별적으로 예외를 두도록 했다.
아울러 기후부는 5부제를 준수하도록 단속도 이뤄진다. 기후부는 청사에 자동차 출입 차단기가 있는 경우 차단기를 활용해 5부제 위반 차량을 자동으로 적발할 수 있도록 조처했다. 특히 ‘출입을 시도하는 것’도 위반으로 보도록 했다.
자동차 출입 차단기가 없다면 출근 시간을 중심으로 인력을 배치해 위반 차량 출입을 통제하고 주차장을 하루 두 차례 이상 수시로 점검한다. 청사 주변 주차장이나 도로변에 주차해 단속을 피하는 경우도 단속하라고 지침을 내렸다. 실효성을 위해 5부제를 반복해 위반할 경우 기관에서 징계하도록 했다.
이와 함께 기후부는 공공기관 임직원이 출퇴근 시 대중교통을 이용하도록 유연 근무 확대도 기관들에 당부했다. 승용차 5부제 시행 대상 공공기관은 1020곳이다. 각급 학교를 별개 기관으로 셈하면 대상 기관 수는 2만 곳에 달한다. 공공기관 승용차 5부제 대상 차량 수는 약 150만 대로 추산된다. 조아미 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48312&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"기후에너지환경부와 한국에너지공단 관계자들이 진행한 ‘승용차 5부제’ 동참 관련 캠페인. 연합뉴스
중동 전쟁 상황으로 최근 강화된 공공기관 승용차 5부제는 ‘경차와 하이브리드차’에도 적용되며 ‘지방자치단체를 포함한 모든 공공기관’이 대상이라고 기후에너지환경부(기후부)가 재차 밝혔다. 현장에서 5부제 대상을 두고 혼선이 발생한 데 따른 것이다.
기후부는 “이번 공공기관 승용차 5부제는 중동 전쟁으로 원유 수급이 불안정한 만큼 기존보다 대폭 강화해 시행한다”고 지난 26일 밝혔다.
공공기관 승용차 5부제 대상은 공공기관 공용 또는 임직원의 10인승 이하 승용차 가운데 △장애인 사용(동승) 차량 △국가유공자 차량 △대중교통 열악 지역 또는 30㎞ 이상 장거리 출퇴근 차량 △대중교통 미운행 시간 출퇴근 차량 △전기·수소차 등을 제외한 전체 차다.
원래는 경차와 하이브리드차도 5부제를 적용받지 않았으나 이번엔 해당한다. 인구 30만 명 미만 시·군의 공공기관도 예외 없이 승용차 5부제를 시행해야 한다.
5부제 시행 근거인 ‘공공기관의 에너지 이용 합리화 추진에 관한 규정’에는 인구 30만 명 미만 시·군에 있는 공공기관은 자체 위원회에서 5부제를 시행할지 결정할 수 있게 돼 있다. 다만 이번에는 모두 시행하되 필요한 차량에 대해 개별적으로 예외를 두도록 했다.
아울러 기후부는 5부제를 준수하도록 단속도 이뤄진다. 기후부는 청사에 자동차 출입 차단기가 있는 경우 차단기를 활용해 5부제 위반 차량을 자동으로 적발할 수 있도록 조처했다. 특히 ‘출입을 시도하는 것’도 위반으로 보도록 했다.
자동차 출입 차단기가 없다면 출근 시간을 중심으로 인력을 배치해 위반 차량 출입을 통제하고 주차장을 하루 두 차례 이상 수시로 점검한다. 청사 주변 주차장이나 도로변에 주차해 단속을 피하는 경우도 단속하라고 지침을 내렸다. 실효성을 위해 5부제를 반복해 위반할 경우 기관에서 징계하도록 했다.
이와 함께 기후부는 공공기관 임직원이 출퇴근 시 대중교통을 이용하도록 유연 근무 확대도 기관들에 당부했다. 승용차 5부제 시행 대상 공공기관은 1020곳이다. 각급 학교를 별개 기관으로 셈하면 대상 기관 수는 2만 곳에 달한다. 공공기관 승용차 5부제 대상 차량 수는 약 150만 대로 추산된다. 조아미 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48313&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"클립아트코리아
앞으로 일하다가 다치거나 질병을 입은 공상 공무원이 재활·복귀 과정에서 필요한 지원을 체계적으로 받을 수 있도록 전담 관리자(코디네이터)를 신규 배치한다.
인사혁신처는 26일 공상 공무원 전담 관리자 사업이 ‘2026년 퇴직공무원 사회공헌 신규사업’으로 선정돼 올해 처음 운영을 시작한다고 밝혔다.
전담 관리자는 공상 공무원 개인별로 다친 상태 등을 고려해 맞춤형으로 재활·복귀 서비스를 안내하고, 연계하는 역할을 맡는다. 부상 또는 질병을 입은 공무원이 정보를 탐색하고, 지원 서비스에 직접 신청하는 데 어려움이 있던 부분에 공직 경험과 전문성을 갖춘 퇴직공무원을 전담 관리자로 활용한다.
전담 관리자는 개인 상태에 맞게 필요한 서비스를 안내하고, 이용 현황을 관리한다. 또 직무 복귀 상황을 점검하는 등 공상 공무원을 단계별로 관리할 예정이다.
이번 사업은 31일부터 다음 달 10일까지 사회공헌사업 홈페이지를 통해 참가자를 모집한 뒤 사전교육, 공상 공무원 수요조사 및 선정 등을 거쳐 6월 이후 본격적으로 시행될 예정이다.
참가 대상은 △직급(6급 상당 이상) △나이(50~70세) △경력(재직 10년 이상이면서 재해보상·인사·사회복지·보건 경력 2년 이상 또는 경찰·소방·교육직 재직 20년 이상) 조건을 충족하는 퇴직공무원이다.
아울러 의사나 간호(조무)사, 임상심리사·상담심리사·직업상담사·사회복지사·장애인 재활상담사 등 일정 자격 보유 시 가점도 부여한다.
인사처는 올해 시범운영을 통해 성과와 한계를 자세히 분석해 향후 사업 추진 및 제도 개선을 위한 발전 방안도 마련할 방침이다.
김성훈 인사처 차장은 “공상 공무원에게 꼭 필요한 현장 밀착형 지원을 제공하는 의미 있는 사업”이라며 “성공적 운영을 통한 사업 정착과 확대를 위해 소명의식을 갖고 함께할 퇴직공무원의 많은 참여를 바란다”고 말했다. 조아미 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48313&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"클립아트코리아
앞으로 일하다가 다치거나 질병을 입은 공상 공무원이 재활·복귀 과정에서 필요한 지원을 체계적으로 받을 수 있도록 전담 관리자(코디네이터)를 신규 배치한다.
인사혁신처는 26일 공상 공무원 전담 관리자 사업이 ‘2026년 퇴직공무원 사회공헌 신규사업’으로 선정돼 올해 처음 운영을 시작한다고 밝혔다.
전담 관리자는 공상 공무원 개인별로 다친 상태 등을 고려해 맞춤형으로 재활·복귀 서비스를 안내하고, 연계하는 역할을 맡는다. 부상 또는 질병을 입은 공무원이 정보를 탐색하고, 지원 서비스에 직접 신청하는 데 어려움이 있던 부분에 공직 경험과 전문성을 갖춘 퇴직공무원을 전담 관리자로 활용한다.
전담 관리자는 개인 상태에 맞게 필요한 서비스를 안내하고, 이용 현황을 관리한다. 또 직무 복귀 상황을 점검하는 등 공상 공무원을 단계별로 관리할 예정이다.
이번 사업은 31일부터 다음 달 10일까지 사회공헌사업 홈페이지를 통해 참가자를 모집한 뒤 사전교육, 공상 공무원 수요조사 및 선정 등을 거쳐 6월 이후 본격적으로 시행될 예정이다.
참가 대상은 △직급(6급 상당 이상) △나이(50~70세) △경력(재직 10년 이상이면서 재해보상·인사·사회복지·보건 경력 2년 이상 또는 경찰·소방·교육직 재직 20년 이상) 조건을 충족하는 퇴직공무원이다.
아울러 의사나 간호(조무)사, 임상심리사·상담심리사·직업상담사·사회복지사·장애인 재활상담사 등 일정 자격 보유 시 가점도 부여한다.
인사처는 올해 시범운영을 통해 성과와 한계를 자세히 분석해 향후 사업 추진 및 제도 개선을 위한 발전 방안도 마련할 방침이다.
김성훈 인사처 차장은 “공상 공무원에게 꼭 필요한 현장 밀착형 지원을 제공하는 의미 있는 사업”이라며 “성공적 운영을 통한 사업 정착과 확대를 위해 소명의식을 갖고 함께할 퇴직공무원의 많은 참여를 바란다”고 말했다. 조아미 기자"
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48314&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"김덕배(갑종 211기) 예비역 준장이 갑종장교전우회의 미래를 이끌 18대 회장으로 취임했다. 전우회는 지난 18일 서울 용산구 국방컨벤션에서 열린 제26차 정기총회에서 회장단 이·취임식을 했다.
회원·내빈 등 120여 명이 참석한 가운데 개최된 총회에서 김 신임 회장은 “갑종장교 후배 양성 단절에 따라 전우회가 고령화하고 있는 어려운 시기에 심기일전해 조직을 재정비하고 참여의식을 제고하겠다”며 “선배들의 업적을 계승 발전시키며 조직 목적 달성을 위해 계획된 사업을 적극 추진하겠다”고 각오를 밝혔다. 이어 “새롭게 출발하는 회장단은 전우회 위상을 높이고 엄중한 안보의식을 직시해 굳건한 국가안보에 기여하도록 헌신하겠다”고 덧붙였다.
이장흠 전임 회장은 이임사에서 “재직기간 갑종장교·가족의 자긍심 고취와 위상을 격상하고 군 후배들이 갑종장교의 ‘위국헌신 군인본분’ 정신을 계승하는 데 힘을 기울였다”고 돌아본 뒤 △전우회 강령 제정 △강령비 건립 △전우회 활동상 홍보 등 구체적인 성과를 소개했다. 전우회는 김 신임 회장과 함께 이날 홍창영(갑종 223기) 예비역 대령과 신철식(갑종 230기) 예비역 대령을 각각 감사·사무총장으로 임명했다."
https://www.mnd.go.kr/cop/kookbang/kookbangIlboView.do?boardSeq=48315&categoryCode=dema0003&handle=dema0003&siteId=mnd&id=mnd_020101000000,,2026.03.31,"6·25참전유공자회, 정기총회 개최
유족회원화 법안 시행 첫해 의미 더해
비전 2030 선포·안보결의대회도 열려
지난 26일 서울 서초구청 대강당에서 열린 6·25참전유공자회 ‘2026년도 정기총회 및 안보결의대회’에서 강윤진(맨 오른쪽) 국가보훈부 차관과 손희원 회장 및 회원들이 경례하고 있다. 김태형 기자
최근 유족을 회원으로 받을 수 있도록 법안이 개정돼 영속성을 확보한 6·25참전유공자회가 미래 비전을 공개하는 뜻깊은 시간을 가졌다.
유공자회는 지난 26일 서울 서초구청 대강당에서 ‘2026년도 정기총회 및 안보결의대회’를 열었다. 행사에는 강윤진 국가보훈부(보훈부) 차관, 유공자회 17개 시·도지부장과 대의원 등 임직원, 준회원 대표 등 200여 명이 참석했다. 참석자들은 유공자회의 새로운 전환기적 상황과 비전을 선포하는 의미 있는 시간을 함께했다.
3부로 이뤄진 행사에서 1부 정기총회 때는 회무·감사보고와 상정된 5개 의안을 심의했다. 2부에선 장영주 중앙회 연구실장이 ‘비전 2030’ 추진계획을 설명했다. 3부에서는 ‘비전 2030’ 선포 및 안보결의대회와 우수지부·지회 시상이 이어졌다. 최우수지부는 경기도지부, 우수지부는 전북도지부·경남도지부가 각각 선정됐다. 최우수지회는 강원 춘천시지회, 우수지회는 부산 해운대구지회·대전 유성구지회·서울 강동구지회·경기 구리시지회가 각각 차지했다. 류재식 서울시지부장, 이은준 인천 부평구지회장, 이종옥 충남 아산시지회장, 황대동 대구시 사무처장은 보훈부 장관 표창을 받았다.
특히 이날 행사는 지난 1월 29일 유족회원화 법안이 국회 본회의를 통과해 유공자회의 영속성이 보장된 만큼 유족회원 확보를 위해 전 회원이 뜻을 모아 힘찬 결의를 다짐하는 시간이 됐다. 강 차관은 격려사에서 “올해는 유족회원화 법안이 시행되는 가슴 벅차고 뜻깊은 해”라고 상기한 뒤 “여러분이 지키고자 했던 자유, 정의, 용기, 희생, 헌신, 애국심 등의 가치가 세대를 넘어 영원히 후손들의 가슴속에 이어 나가길 바란다”고 말했다. 그러면서 “보훈부는 나라를 위해 헌신한 분들과 그 가족을 위해 최선을 다하겠다”고 덧붙였다.
손희원 유공자회장은 이날 선포한 비전 2030을 “우리 단체의 새로운 미래 선언”이라고 정의하며 “과거를 기억하는 단체를 넘어 역사를 계승하고 미래를 만들어 가는 단체로 힘차게 나아가자”고 강조했다."
